Network,Module,Predictor,Estimate,Pval,MO_Sets,Broad_Sets
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,steelblue,Region,0.660540754074754,0.000183984348407986,BAKKEN_2019_L2_3_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (2.2e-08) | Layer3_He_NatNeuro_2017 (4.1e-07) | LAKE_2018_CER_AST_CER (2.2e-06) | LUO_2019_INH_MGE_B3GAT2_STK32A_DE_NEURON_CLUSTERS (2.9e-06) | LAKE_2018_EX3D_DE_EX_CLUSTERS (5.2e-06) | MATHYS_2019_IN4_DE_SUBTYPE_CLUSTERS (8.9e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,lightcyan,Genotype,-0.346133235890309,0.0122325948989151,BARRES_ASTROCYTES (6e-31) | ZHANG_MOUSE_ASTROCYTES_2014 (2.9e-27) | ZEISEL_ASTROCYTE (2.6e-24) | BARRES_OLIGODENDROCYTES (7.7e-23) | kelley_astro (3.5e-22) | AYHAN_2021_CA2_DE_NEU_CLUSTERS (5.8e-19) | DOYLE_CORTICAL_OLIGODENDROCYTES_CMTM5 (1.4e-18) | OLDHAM_CORTEX_MODULE_BROWN (1.7e-17) | OLDHAM_CORTEX_MODULE_TURQUOISE (2.5e-17) | ZHANG_MOUSE_OPC_2014 (6.8e-17) | SIM_HUMAN_OLIGODENDROCYTE_PRECURSOR_CELLS (1.7e-16) | BERNARD_LAYER_VI_CORTEX_ENRICHED (1.9e-16) | ZEISEL_OLIGODENDROCYTE (5.3e-16) | ZHANG_MOUSE_MYELINATING_OLIGOS_2014 (5e-15) | DOYLE_CEREBELLAR_ASTROCYTES (7.6e-15) | AYHAN_2021_OLIG4 (1e-14) | MGI_MP:0000953__ABNORMAL_OLIGODENDROCYTE_MORPHOLOGY (7.1e-14) | DOYLE_BERGMAN_GLIA_CORRECTED (1.4e-13) | ABA_OLIGODENDROCYTES (1.6e-13) | LUO_2019_OLIGO_MBP_AGAP1_DE_GLIAL_CLUSTERS (2.5e-13) | OLDHAM_CEREBELLUM_MODULE_TURQUOISE (5.3e-13) | JAKEL_2019_OLIGODENDROCYTE3 (6.1e-13) | JAKEL_2019_OLIGODENDROCYTE6 (1.2e-12) | MORABITO_2021_OLIGO8_DE_SUBTYPE_CLUSTERS (1.8e-12) | JAKEL_2019_OLIGODENDROCYTE3_DE_OG_CLUSTERS (1.9e-12) | kelley_oligo (8.2e-12) | AGARWAL_CTX_2020_ODC (1.3e-11) | kelley_astro (1.4e-11) | JAKEL_2019_ASTROCYTE1 (1.8e-11) | PHILLIPS_MOST_DIFF_EXP_IN_PN_SUBTYPE_338_GENES (2e-11) | OLDHAM_CAUDATE_NUCLEUS_MODULE_TURQUOISE (3.2e-11) | AGARWAL_CTX_2020_OPC (7.5e-11) | JAKEL_2019_OLIGODENDROCYTE2 (1.2e-10) | DOYLE_CEREBELLAR_OLIGODENDROCYTES_CMTM5 (1.4e-10) | AYHAN_2021_GRA_NEU5_DE_NEU_CLUSTERS (1.6e-10) | VELMESHEV_2019_AST_PP (1.7e-10) | AGARWAL_CTX_2020_MICROGLIA (1.9e-10) | JAKEL_2019_OLIGODENDROCYTE5 (3.9e-10) | MGI_MP:0000745__TREMORS (4.1e-10) | AYHAN_2021_OLIG5 (5.1e-10) | YANG_2021_ASTROCYTE (5.3e-10) | AYHAN_2021_OLIG2 (9.6e-10) | Suva_single_cell_astrocytoma_Oligo_program_genes_Fig2C (9.8e-10) | AYHAN_2021_ASTRO1 (1.4e-09) | KAWAGUCHI_E14_CORTICAL_APICAL_PROGENITOR_CELLS (3.6e-09) | TRAN_AMY_2020_ASTRO_DE_PAIRWISE (3.7e-09) | TRAN_DLPFC_2020_ASTRO_DE_PAIRWISE (3.7e-09) | YANG_PFC_2021_OPC (5.2e-09) | AGARWAL_SN_2020_ODC_2 (8.4e-09) | LI_2018_ASTRO (1e-08) | MGI_MP:0001393__ATAXIA (1.3e-08) | AYHAN_2021_OPC3 (1.3e-08) | LUO_2019_ASTRO_FGF3R_CABLES1_DE_GLIAL_CLUSTERS (1.5e-08) | JAKEL_2019_OPC (1.9e-08) | GOKCE_OPC_STR (2.2e-08) | AGARWAL_SN_2020_ODC_3 (2.5e-08) | AYHAN_2021_GRA_NEU7_DE_NEU_CLUSTERS (2.8e-08) | FIETZ_hOSVZ>hVZ+hISVZ+hCP (5e-08) | YANG_2021_OLIGO (6.8e-08) | BACHOO_ASTROCYTES_SVM (7.2e-08) | LUO_2019_OLIGO_MBP_MOBP_DE_GLIAL_CLUSTERS (1e-07) | MGI_MP:0000920__ABNORMAL_MYELINATION (1.2e-07) | HABIB_2017_ODC1 (1.3e-07) | TRAN_HIP_2020_ASTRO_A_DE_PAIRWISE (1.8e-07) | TRAN_HIP_2020_OPC_COP_DE_PAIRWISE (1.8e-07) | TRAN_ACC_2020_ASTRO_A (2.1e-07) | TRAN_NAC_2020_ASTRO_A (2.1e-07) | LOVATT_ASTROCYTES (2.1e-07) | VERHAAK_TCGA_PRONEURAL_GBM_SUBTYPE (2.3e-07) | HABIB_2017_ASC1 (2.7e-07) | ABA_ASTROCYTES (3.2e-07) | TURCAN_HYPOMETHYLATED_UPREGULATED_IN_IDH1MUT_CLINICAL_SAMPLES_236_GENES (3.6e-07) | AYHAN_2021_INH_GAD1_9_DE_IN_GAD1_CLUSTERS (3.6e-07) | LI_2018_OLIGO (3.7e-07) | MORABITO_2021_OLIGO9_DE_SUBTYPE_CLUSTERS (4.7e-07) | STANFORD_BRAIN_SW (7.3e-07) | AGARWAL_SN_2020_OPC (7.9e-07) | MORABITO_2021_OLIGO10_DE_SUBTYPE_CLUSTERS (9e-07) | kelley_oligo (9.8e-07) | Suva_single_cell_astrocytoma_PC1/2_low_genes_oligo_like_genes_fig2A (1.1e-06) | MGI_MP:0001732__POSTNATAL_GROWTH_RETARDATION (1.2e-06) | NAGY_2020_OLIG3 (1.2e-06) | Tesar_OPC_genes (1.4e-06) | Suva_single_cell_astrocytoma_Astro_program_genes_Fig2C (1.5e-06) | TURCAN_CpG_HYPOMETHYLATED_IN_IDH1MUT_CLINICAL_SAMPLES_418_GENES (1.6e-06) | FOSTER_MITOCHONDRIA_PROTEINS (1.9e-06) | SCHIRMER_2019_ASTROCYTES (2e-06) | JAKEL_2019_OLIGODENDROCYTE4 (2.2e-06) | LAKE_2018_CER_OLI (3.4e-06) | VELMESHEV_2019_OLIGODENDROCYTES (3.9e-06) | HABIB_2017_OPC (4.1e-06) | JAKEL_2019_COPS_DE_OG_CLUSTERS (4.7e-06) | MORABITO_2021_OLIGO7_DE_SUBTYPE_CLUSTERS (4.8e-06) | STANFORD_PLACENTA_SW (5.6e-06) | TRAN_ACC_2020_OLIGO_A (8.1e-06) | TRAN_NAC_2020_OLIGO_A (8.1e-06) | JAKEL_2019_OLIGODENDROCYTE5_DE_OG_CLUSTERS (8.1e-06) | AYHAN_2021_OLIG1 (8.1e-06) | MORABITO_2021_ASTROCYTE4_DE_SUBTYPE_CLUSTERS (8.5e-06) | MGI_MP:0000755__HINDLIMB_PARALYSIS (9.1e-06) | TRAN_ACC_2020_ASTRO_A_DE_PAIRWISE (9.1e-06) | TRAN_HIP_2020_OPC_COP (9.1e-06) | TRAN_NAC_2020_ASTRO_A_DE_PAIRWISE (9.1e-06) | TRAN_AMY_2020_OLIGO (1e-05) | TRAN_AMY_2020_OLIGO_DE_PAIRWISE (1e-05) | TRAN_DLPFC_2020_OLIGO (1e-05) | TRAN_DLPFC_2020_OLIGO_DE_PAIRWISE (1e-05),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,salmon,Genotype,-0.366792054278318,0.041115036334788,VELMESHEV_2019_NEU_NRGN_I (1.5e-18) | LAKE_2018_EX3E (1e-17) | VELMESHEV_2019_NEU_NRGN_II (1.6e-17) | JAKEL_2019_NEURON4 (2.8e-17) | OLDHAM_CORTEX_MODULE_GREEN (4.8e-17) | LAKE_2018_EX3E_DE_EX_CLUSTERS (9.5e-16) | NAGY_2020_EX5 (3.5e-15) | MATHYS_2019_EX4_DE_SUBTYPE_CLUSTERS (6.5e-15) | MATHYS_2019_EX8_DE_SUBTYPE_CLUSTERS (2.3e-13) | ZHANG_MOUSE_ASTROCYTES_2014 (2.7e-12) | LAKE_2018_EX3C (3.2e-12) | LAKE_2018_EX3B (1.5e-11) | ZEISEL_ASTROCYTE (1.9e-11) | AYHAN_2021_ASTRO1 (2.2e-11) | STANFORD_BRAIN_SW (8.9e-11) | OLDHAM_CORTEX_MODULE_BROWN (1.3e-10) | LOH_EXCITATORY_SYNAPSE_PROTEOME (1.4e-10) | kelley_astro (4e-10) | AYHAN_2021_CA2_DE_NEU_CLUSTERS (4.2e-10) | LUO_2019_ASTRO_FGF3R_CABLES1_DE_GLIAL_CLUSTERS (6.6e-10) | MORCIANO_SYNAPTIC_VESICLES (2.1e-09) | BARRES_ASTROCYTES (2.1e-09) | LAKE_2018_EX3C_DE_EX_CLUSTERS (2.9e-09) | LAKE_2018_IN1A (3.1e-09) | HABIB_2017_GABA2 (3.8e-09) | JAKEL_2019_ASTROCYTE1 (4.3e-09) | AYHAN_2021_OPC2 (5.4e-09) | CIRELLI_SLEEP_UP_CORTEX (2.1e-08) | SCHIRMER_2019_EX_L2_3 (2.2e-08) | MATHYS_2019_OPC1_DE_SUBTYPE_CLUSTERS (2.8e-08) | MGI_MP:0002910__ABNORMAL_EXCITATORY_POSTSYNAPTIC_CURRENTS (4.4e-08) | OLDHAM_CORTEX_MODULE_PINK (5.3e-08) | LAKE_2018_EX5A (5.8e-08) | AGARWAL_CTX_2020_OPC (6.6e-08) | G2C_SYNAPTOSOME (6.9e-08) | JAKEL_2019_OLIGODENDROCYTE5_DE_OG_CLUSTERS (6.9e-08) | HODGES_DOWN_IN_HD_CN_Q1e-08 (9.4e-08) | AYHAN_2021_CA3_1_DE_NEU_CLUSTERS (1.7e-07) | KAWAGUCHI_E14_CORTICAL_APICAL_PROGENITOR_CELLS (3e-07) | JAKEL_2019_NEURON5 (3e-07) | FOSTER_MITOCHONDRIA_PROTEINS (3.2e-07) | BACHOO_ASTROCYTES_SVM (3.2e-07) | VERHAAK_TCGA_CLASSIC__GBM_SUBTYPE (5.1e-07) | VELMESHEV_2019_AST_PP (5.8e-07) | MATHYS_2019_IN11_DE_SUBTYPE_CLUSTERS (6.9e-07) | WATKINS_MEGAKARYOCYTES (8.7e-07) | G2C_MITOCHONDRIA (8.9e-07) | ABA_NEURONS (1.1e-06) | BACHOO_ASTROCYTES (1.3e-06) | LAKE_2018_IN6A (1.3e-06) | FIETZ_EXTRACELLULAR_MATRIX_GENE_CLUSTER_97_hCP+mCP+mSVZ>hVZ+hISVZ+hOSVZ+mVZ (1.4e-06) | MATHYS_2019_IN0_DE_SUBTYPE_CLUSTERS (1.4e-06) | JAKEL_2019_OPC_DE_OG_CLUSTERS (1.5e-06) | MORABITO_2021_ASTROCYTE4_DE_SUBTYPE_CLUSTERS (1.8e-06) | HABIB_2017_ASC1 (1.9e-06) | LUO_2019_OLIGO_MBP_VAC14_DE_GLIAL_CLUSTERS (2.4e-06) | RUNNE_DOWN_IN_HD_MODEL (2.5e-06) | DRD2_STR_MetaCor (2.9e-06) | LAKE_2018_IN1C (3.3e-06) | LAKE_2018_IN1B (3.5e-06) | HABIB_2017_OPC (3.6e-06) | DOYLE_CEREBELLAR_ASTROCYTES (3.6e-06) | G2C_NMDA_RECEPTOR_COMPLEX (3.8e-06) | JAKEL_2019_OPC (3.8e-06) | LAKE_2018_IN4B (3.9e-06) | DOYLE_CORTICOSPINAL_NEURONS (4.2e-06) | HODGES_UP_IN_HD_CN_Q1e-08 (4.6e-06) | LAKE_2018_EX3B_DE_EX_CLUSTERS (4.8e-06) | AYHAN_2021_OPC1 (5e-06) | LAKE_2018_IN8 (5.1e-06) | SCHIRMER_2019_EX_L5_6 (7.5e-06) | PHILLIPS_MOST_DIFF_EXP_IN_PN_SUBTYPE_338_GENES (8.1e-06) | ZEISEL_CA1PYRAMIDAL (8.2e-06) | JAKEL_2019_OLIGODENDROCYTE5 (8.9e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,indianred3,Genotype,-0.548521986822653,0.00040625671364454,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,salmon2,Region,-0.48425962566922,0.0214190814310853,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,coral2,Region,-0.654598157174361,0.000467690567221406,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,lightcyan1,Region,-0.625748787168911,0.00193286751131637,AGARWAL_CTX_2020_IN8 (2e-09) | AGARWAL_CTX_2020_IN5 (3.5e-09) | LUO_2019_INH_MGE_CALB1_PCDH9_DE_NEURON_CLUSTERS (2.9e-08) | ZENG_HUMAN_INTERNEURON_MARKERS (4.1e-08) | Raju_18GW_INTERNEURONS_SEED (8.6e-08) | Raju_18GW_INTERNEURONS_BC (1.1e-07) | ZEISEL_CA1PYRAMIDAL (1.4e-07) | BAKKEN_2019_LAMP5_GABAERGIC_DE_GABA_CLUSTERS (1.4e-07) | AGARWAL_CTX_2020_EX6B_DE_EX_CLUSTERS (1.5e-07) | MATHYS_2019_IN4_DE_SUBTYPE_CLUSTERS (2.2e-07) | LUO_2019_INH_MGE_CALB1_HS3ST5_DE_NEURON_CLUSTERS (7.6e-07) | TRAN_AMY_2020_INHIB_E (8.9e-07) | TRAN_DLPFC_2020_INHIB_E (8.9e-07) | TRAN_AMY_2020_INHIB_B (1.1e-06) | TRAN_DLPFC_2020_INHIB_B (1.1e-06) | TRAN_ACC_2020_INHIB_F (1.3e-06) | TRAN_NAC_2020_INHIB_F (1.3e-06) | AGARWAL_CTX_2020_IN1B (2.8e-06) | AGARWAL_CTX_2020_EX6B (4.4e-06) | AYHAN_2021_GRA_NEU4_DE_NEU_CLUSTERS (5e-06) | AYHAN_2021_INH_GAD1_1_DE_IN_GAD1_CLUSTERS (5.2e-06) | BAKKEN_2019_L6_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (5.8e-06) | AYHAN_2021_INH_GAD1_4_DE_IN_GAD1_CLUSTERS (6.4e-06) | AYHAN_2021_GRA_NEU1_DE_NEU_CLUSTERS (7.9e-06) | AYHAN_2021_GRA_NEU2_DE_NEU_CLUSTERS (8.9e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,darkseagreen4,Region,-0.459302840816455,0.0264578034021724,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,green,Region,-0.476826468344268,0.00774330238698134,ZEISEL_EPENDYMAL (8.1e-36) | kelley_Ependymal (4.3e-34) | HABIB_2017_EPENDYMAL (8.7e-31) | YANG_2021_EPENDYMAL (1.1e-25) | ABSINTA_2021_SENESCENT_ASTROCYTE_DE_ASC_CLUSTERS (4.2e-19) | JACQUET_DOWN_IN_FOXJ1_NULL_ADULT_STEM_CELL_NICHE (5.6e-17) | GOKCE_EPENDYMAL_CILIA_STR (3.4e-11) | AYHAN_2021_CA3_2_DE_NEU_CLUSTERS (1.5e-09) | STANFORD_FALLOPIANTUBES_SW (8.4e-09) | AYHAN_2021_GRA_NEU1_DE_NEU_CLUSTERS (4e-08) | AYHAN_2021_GRA_NEU2_DE_NEU_CLUSTERS (2.7e-06) | FIETZ_mSVZ>mVZ+mCP (3.6e-06) | ZEISEL_CA1PYRAMIDAL (8.7e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,blue,Region,-0.498117445694257,0.0314302155645081,OLDHAM_CORTEX_MODULE_BROWN (1.5e-13) | ZEISEL_CA1PYRAMIDAL (4.6e-12) | AYHAN_2021_IN_NEU5_DE_NEU_CLUSTERS (2.5e-10) | OLDHAM_CORTEX_MODULE_TURQUOISE (3.2e-10) | LUO_2019_INH_CGE_NDNF_CPNE2_DE_NEURON_CLUSTERS (8.7e-10) | ZEISEL_OLIGODENDROCYTE (1.2e-09) | MORABITO_2021_ASTROCYTE4_DE_SUBTYPE_CLUSTERS (1.2e-09) | AYHAN_2021_IN_NEU3_DE_NEU_CLUSTERS (1.2e-09) | LAKE_2018_AST_CER (1.9e-09) | MATHYS_2019_IN8_DE_SUBTYPE_CLUSTERS (2.5e-09) | BACHOO_ASTROCYTES_SVM (2.7e-09) | MATHYS_2019_IN11_DE_SUBTYPE_CLUSTERS (4e-09) | BAKKEN_2019_L5_6_NP_GLUTAMATERGIC_DE_GLUT_CLUSTERS (4e-09) | Gokce_mouse_D1_MSN_SC_RNAseq (6.5e-09) | GOKCE_D1MSN (6.5e-09) | MATHYS_2019_AST3_DE_SUBTYPE_CLUSTERS (8e-09) | YANG_PFC_2021_OPC (2.1e-08) | AYHAN_2021_OPC1 (2.4e-08) | AYHAN_2021_ASTRO1 (3.4e-08) | AYHAN_2021_IN_NEU1_DE_NEU_CLUSTERS (3.6e-08) | MGI_MP:0005371__LIMBS/DIGITS/TAIL_PHENOTYPE (4.2e-08) | AYHAN_2021_OLIG4 (5.5e-08) | AYHAN_2021_CA3_2_DE_NEU_CLUSTERS (5.9e-08) | LAKE_2018_IN2 (7.3e-08) | AYHAN_2021_CA2_DE_NEU_CLUSTERS (9.3e-08) | YANG_2021_ASTROCYTE (9.6e-08) | AGARWAL_CTX_2020_IN1C (1.1e-07) | MATHYS_2019_AST1_DE_SUBTYPE_CLUSTERS (1.1e-07) | LOH_EXCITATORY_SYNAPSE_PROTEOME (1.2e-07) | DOYLE_BERGMAN_GLIA_CORRECTED (1.2e-07) | BAKKEN_2019_LAMP5_GABAERGIC_DE_GABA_CLUSTERS (1.5e-07) | MGI_MP:0000063__DECREASED_BONE_DENSITY (1.9e-07) | LAU_2020_INHIT (2e-07) | AGARWAL_CTX_2020_IN5_DE_IN_CLUSTERS (2.2e-07) | AGARWAL_SN_2020_ODC_2 (2.2e-07) | JAKEL_2019_ASTROCYTE1 (2.5e-07) | AYHAN_2021_GRA_NEU5_DE_NEU_CLUSTERS (2.9e-07) | YANG_PFC_2021_SST_INTERNEURON (3.3e-07) | SCHIRMER_2019_ASTROCYTES (3.4e-07) | LAKE_2018_IN6B (3.5e-07) | HABIB_2017_GABA1 (4.9e-07) | JAKEL_2019_OPC (5.5e-07) | VELMESHEV_2019_AST_PP (5.8e-07) | LAKE_2018_IN4B (6.3e-07) | TRAN_AMY_2020_ASTRO (6.7e-07) | TRAN_DLPFC_2020_ASTRO (6.7e-07) | JAKEL_2019_PERICYTE (8e-07) | LAKE_2018_CER_AST_CER (1.1e-06) | AYHAN_2021_OPC4 (1.1e-06) | AYHAN_2021_INH_GAD1_5_DE_IN_GAD1_CLUSTERS (1.1e-06) | JAKEL_2019_OLIGODENDROCYTE5 (1.3e-06) | MASICA_Downregulated_IDH1_mutation (1.6e-06) | AGARWAL_CTX_2020_IN4B (1.6e-06) | HEIMAN_D2_MSN_ALL (2.1e-06) | MGI_MP:0001953__RESPIRATORY_FAILURE (2.2e-06) | NAGY_2020_OLIG3 (2.2e-06) | AYHAN_2021_INH_GAD1_8_DE_IN_GAD1_CLUSTERS (2.4e-06) | AYHAN_2021_INH_GAD1_9_DE_IN_GAD1_CLUSTERS (2.6e-06) | AGARWAL_CTX_2020_IN1B (3.2e-06) | LAKE_2018_IN1B (3.5e-06) | AYHAN_2021_IN_NEU2_DE_NEU_CLUSTERS (3.9e-06) | JAKEL_2019_ENDOTHELIAL1 (4.2e-06) | JAKEL_2019_OLIGODENDROCYTE5_DE_OG_CLUSTERS (4.4e-06) | AGARWAL_CTX_2020_IN8_DE_IN_CLUSTERS (4.5e-06) | MATHYS_2019_IN9_DE_SUBTYPE_CLUSTERS (5.3e-06) | BAKKEN_2019_PVALB_GABAERGIC_DE_GABA_CLUSTERS (5.8e-06) | Gokce_D1_Cxcl14_MSN_SC_RNAseq (6e-06) | GOKCE_D1_CXCL14_MSN (6e-06) | LAKE_2018_PURK2_DE_IN_CLUSTERS (6e-06) | MGI_MP:0003012__NO_PHENOTYPIC_ANALYSIS (6.9e-06) | BAKKEN_2019_L2_3_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (7e-06) | FIETZ_EXTRACELLULAR_MATRIX_GENE_CLUSTER_198_hVZ+hISVZ+hOSVZ+mVZ>hCP+mSVZ+mCP (7.4e-06) | JAKEL_2019_OPC_DE_OG_CLUSTERS (7.6e-06) | LAKE_2018_PURK2 (7.7e-06) | VELMESHEV_2019_AST_FB (7.8e-06) | AYHAN_2021_DEN_GYR3 (8e-06) | LAKE_2018_IN1A (8.2e-06) | LUO_2019_INH_MGE_B3GAT2_PCDH7_DE_NEURON_CLUSTERS (8.4e-06) | TRAN_AMY_2020_ASTRO_DE_PAIRWISE (9.8e-06) | TRAN_DLPFC_2020_ASTRO_DE_PAIRWISE (9.8e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,magenta4,Region,-0.435102947774182,0.0374264743071288,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,darkolivegreen,Region,-0.44734477708181,0.00780545549804265,SCHIRMER_2019_EX_L2_3 (4.1e-09) | SCHIRMER_2019_EX_L5_6 (4.7e-06) | FOSTER_RECYCLING_ENDOSOME_TRANS-GOLGI_NETWORK_PROTEINS (5.5e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,pink3,Interaction,-0.734129426565656,0.0229523488751301,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,lightsteelblue,Region,-0.53008726872862,0.014859256414875,MGI_MP:0001762__POLYURIA (2.6e-07) | LI_2018_VSMC (5.5e-07) | ZAMANIAN_UP_IN_MCAO_REACTIVE_ASTROCYTES (8.6e-07) | MGI_MP:0001596__HYPOTENSION (3.1e-06) | MGI_MP:0002988__DECREASED_URINE_OSMOLALITY (3.6e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,navajowhite1,Genotype,0.365804749080811,0.0251291215564755,LaMANNO_MICROGLIA_MIDBRAIN (1.7e-07) | SIEGERT_RETINAL_MICROGLIA (2.2e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,skyblue,Genotype,0.56879173058038,0.000315308418108155,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,skyblue3,Genotype,0.475982274194956,0.024377289165655,ZEISEL_MICROGLIA (7.9e-16) | Cybersort_Neutrophils (5.6e-09) | YANG_2021_MACROPHAGE_MICROGLIA (8.4e-09) | HICKMAN_MICROGLIA_SENSOME_99 (3e-07) | Cybersort_Monocytes (3.5e-07) | STANFORD_BUFFYCOAT_SW (1.8e-06) | LaMANNO_MICROGLIA_MIDBRAIN (2.4e-06) | STANFORD_SPLEEN_SW (2.5e-06),
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,lightpink3,Genotype,0.561658195205582,0.0036067211610358,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,mediumpurple2,Region,-0.429855709844526,0.0494816876759928,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,firebrick4,Genotype,0.392185275083152,0.0342224012074068,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,slateblue,Genotype,0.582731826841443,0.00351131864576069,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,saddlebrown,Region,-0.569267279340644,0.0195727984875209,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,coral4,Genotype,0.655484127658877,0.00368213710462129,,
Bicor-None_signum0.508_minSize12_merge_ME_0.85_18566,darkolivegreen1,Genotype,0.531372308848899,0.0137352828584688,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,antiquewhite4,Region,-0.381904719397248,0.0119550515240222,GAD_NEOPLASMS_HEAD_AND_NECK_NEOPLASMS (6.9e-06),
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,floralwhite,Genotype,0.420400031172806,0.0307768802565797,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,darkmagenta,Genotype,0.512043887133198,0.0291364863968181,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,saddlebrown,Region,0.382073432979529,0.0217870288090823,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,plum,Genotype,0.365804749080811,0.0251291215564755,ZEISEL_MICROGLIA (2.1e-09) | LaMANNO_MICROGLIA_MIDBRAIN (6e-09) | BUTOVSKY_MICROGLIA_top152 (1.4e-06) | Cybersort_Eosinophils (2e-06),
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,mediumpurple2,Genotype,0.561658195205582,0.0036067211610358,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,violet,Genotype,0.578700716951583,0.000114982296880414,,
Bicor-None_signum0.508_minSize15_merge_ME_0.85_18566,coral1,Genotype,0.392185275083152,0.0342224012074068,,
